region,club,type,distance,date,finishers,dnf,eid
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200,2019/09/02,3,0.0,10116
CA: Davis,Davis Bike Club / 905014,ACPB,200,2019/09/07,6,0.0,10375
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2019/09/07,7,0.0,10219
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,600,2019/09/07,7,2.0,10220
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200,2019/09/07,19,0.0,10045
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,200,2019/09/07,11,1.0,10503
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,109,2019/09/07,3,0.0,9957
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAB,600,2019/09/07,2,1.0,10871
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100,2019/09/07,5,0.0,10811
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,RUSAB,300,2019/09/14,1,0.0,10785
GA: Atlanta,Audax Atlanta / 910004,RUSAB,200,2019/09/14,5,0.0,10618
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,200,2019/09/14,0,1.0,10284
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400,2019/09/14,4,0.0,10117
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200,2019/09/14,19,0.0,9906
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,600,2019/09/14,2,4.0,10336
MD: Capital Region,DC Randonneurs / 946012,ACPB,200,2019/09/14,16,0.0,10294
AK: Anchorage,Denali Randonneurs / 902007,RUSAP,100,2019/09/14,2,1.0,9775
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400,2019/09/14,3,0.0,10508
AL: Birmingham,Montgomery Bicycle Club / 901005,ACPB,300,2019/09/14,7,1.0,9788
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,200,2019/09/14,4,1.0,10555
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,1000,2019/09/14,7,1.0,10192
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2019/09/14,1,3.0,9776
SD: Sioux Falls,Falls Area Randonneurs / 941005,ACPB,200,2019/09/15,3,0.0,9876
FL: Central,Central Florida Randonneurs / 909062,RUSAB,1000,2019/09/20,0,4.0,10774
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2019/09/21,18,1.0,10221
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2019/09/21,6,1.0,10338
NC: Raleigh,North Carolina Bicycle Club / 933045,RUSAP,100,2019/09/21,7,0.0,9974
AK: Anchorage,Denali Randonneurs / 902007,RUSAP,100,2019/09/21,0,,9777
CA: San Luis Obispo,San Luis Obispo Randonneurs / 905166,ACPB,400,2019/09/21,4,1.0,10516
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,123,2019/09/21,0,,10337
CA: Santa Rosa,Santa Rosa Randonneurs / 905171,ACPB,200,2019/09/21,17,2.0,10068
CA: San Diego,San Diego Randonneurs / 905140,ACPB,1000,2019/09/21,1,0.0,9947
MO: Kansas City,Audax Kansas City / 925005,ACPB,300,2019/09/21,3,0.0,9858
MO: Kansas City,Audax Kansas City / 925005,ACPB,200,2019/09/21,2,0.0,9859
NC: Raleigh,North Carolina Bicycle Club / 933045,ACPB,200,2019/09/21,5,0.0,9973
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,RUSAB,207,2019/09/22,5,0.0,10964
MO: Kansas City,Audax Kansas City / 925005,ACPB,200,2019/09/22,0,,9860
MO: Kansas City,Audax Kansas City / 925005,RUSAP,100,2019/09/22,0,,9861
TX: Houston,Houston Randonneurs / 943030,RUSAB,400,2019/09/28,0,,10031
MO: St. Louis,St Louis Randonneurs / 925006,ACPB,200,2019/09/28,2,0.0,10536
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,300,2019/09/28,2,0.0,10119
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2019/09/28,0,,10339
MA: Boston,New England Randonneurs / 921005,RUSAB,204,2019/09/28,6,1.0,10458
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,200,2019/09/28,2,0.0,9828
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400,2019/09/28,0,,10120
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200,2019/09/28,2,0.0,10118
MA: Boston,New England Randonneurs / 921005,RUSAP,109,2019/09/28,4,12.0,10457
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,300,2019/09/28,8,5.0,9996
GA: Atlanta,Audax Atlanta / 910004,RUSAB,200,2019/09/28,5,0.0,9807
MO: St. Louis,St Louis Randonneurs / 925006,ACPB,600,2019/09/28,1,0.0,10539
TX: Dallas,Lone Star Randonneurs / 943026,RM,1200,2019/09/28,28,13.0,10123
MO: St. Louis,St Louis Randonneurs / 925006,ACPB,400,2019/09/28,1,0.0,10538
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,1000,2019/09/28,1,1.0,10122
MO: St. Louis,St Louis Randonneurs / 925006,ACPB,300,2019/09/28,1,0.0,10537
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,200,2019/09/28,4,0.0,10608
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,600,2019/09/28,2,0.0,10121
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAB,200,2019/09/28,4,0.0,10965
MD: Capital Region,DC Randonneurs / 946012,RUSAP,100,2019/09/28,11,0.0,10733
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,ACPB,400,2019/09/28,3,0.0,9840
WI: Western,Driftless Randonneurs / 949007,ACPB,200,2019/10/05,1,0.0,10251
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,145,2019/10/05,0,,10340
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,RUSAB,300,2019/10/05,1,2.0,10993
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,200,2019/10/05,7,0.0,10504
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAB,300,2019/10/05,1,1.0,10966
OR: Portland,Oregon Randonneurs / 937020,ACPB,200,2019/10/05,11,3.0,10477
MA: Boston,New England Randonneurs / 921005,RUSAB,200,2019/10/05,21,0.0,10786
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,102,2019/10/06,6,1.0,9958
WI: Western,Driftless Randonneurs / 949007,RUSAP,100,2019/10/06,2,0.0,11228
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200,2019/10/12,1,0.0,10602
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAP,150,2019/10/12,3,0.0,10047
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2019/10/12,13,7.0,9999
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,ACPB,600,2019/10/12,5,1.0,9841
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,300,2019/10/12,4,0.0,10124
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAB,200,2019/10/12,10,0.0,10046
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,300,2019/10/12,6,0.0,9829
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,200,2019/10/12,1,0.0,10556
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200,2019/10/12,11,0.0,9907
TX: Houston,Houston Randonneurs / 943030,RUSAB,200,2019/10/12,6,0.0,10032
WI: Western,Driftless Randonneurs / 949007,ACPB,200,2019/10/12,1,1.0,10252
MA: Boston,New England Randonneurs / 921005,RUSAP,100,2019/10/12,7,0.0,11254
GA: Atlanta,Audax Atlanta / 910004,RUSAB,200,2019/10/12,8,0.0,10924
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2019/10/12,8,1.0,10341
MA: Westfield,New Horizons Cycling Club / 921009,ACPB,200,2019/10/13,32,5.0,10398
MA: Westfield,New Horizons Cycling Club / 921009,RUSAP,100,2019/10/13,2,1.0,10400
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,201,2019/10/13,4,2.0,9959
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100,2019/10/13,0,,11083
MA: Westfield,New Horizons Cycling Club / 921009,RUSAP,170,2019/10/13,6,0.0,10399
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAB,200,2019/10/19,50,1.0,10000
TN: Nashville,Harpeth Bicycle Club / 942046,RUSAB,200,2019/10/19,0,,10165
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,107,2019/10/19,3,0.0,10992
WI: Western,Driftless Randonneurs / 949007,RUSAB,206,2019/10/19,7,0.0,10253
MA: Boston,New England Randonneurs / 921005,RUSAB,200,2019/10/19,0,,10459
OH: Columbus,Ohio Randonneurs / 935012,RUSAP,100,2019/10/20,16,0.0,10771
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,110,2019/10/26,32,0.0,11473
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,217,2019/10/26,1,0.0,10125
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAB,400,2019/10/26,1,2.0,10743
CA: Davis,Davis Bike Club / 905014,RUSAB,300,2019/10/26,15,0.0,10378
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAB,400,2019/10/26,2,0.0,10967
CA: Davis,Davis Bike Club / 905014,RUSAB,200,2019/10/26,8,0.0,10377
CA: Davis,Davis Bike Club / 905014,RUSAP,100,2019/10/26,3,1.0,10376
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,300,2019/10/26,2,0.0,10126
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAB,200,2019/10/27,16,1.0,10438
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAB,205,2019/11/02,9,2.0,10506
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAB,202,2019/11/02,104,1.0,10001
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100,2019/11/02,5,0.0,11482
OR: Portland,Oregon Randonneurs / 937020,RUSAP,100,2019/11/02,10,0.0,10478
MA: Boston,New England Randonneurs / 921005,RUSAB,200,2019/11/02,3,0.0,11481
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,400,2019/11/02,7,0.0,9830
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAB,200,2019/11/02,20,0.0,10048
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,102,2019/11/03,6,0.0,9960
MD: Capital Region,DC Randonneurs / 946012,RUSAB,200,2019/11/09,32,0.0,10295
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAB,600,2019/11/09,0,,11256
TX: Houston,Houston Randonneurs / 943030,RUSAB,202,2019/11/09,4,0.0,10033
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAB,200,2019/11/09,4,0.0,11475
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,400,2019/11/09,4,0.0,10127
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,RUSAP,100,2019/11/09,5,0.0,10770
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,200,2019/11/16,7,0.0,9961
CA: Davis,Davis Bike Club / 905014,RUSAP,100,2019/11/16,34,6.0,10379
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,300,2019/11/16,7,0.0,10129
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100,2019/11/16,0,,10128
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,100,2019/11/23,9,0.0,11484
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAP,102,2019/11/29,5,0.0,11470
TN: Nashville,Harpeth Bicycle Club / 942046,RUSAP,100,2019/11/30,0,,10166
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,210,2019/11/30,4,2.0,10131
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100,2019/11/30,1,0.0,10130
TN: Nashville,Harpeth Bicycle Club / 942046,RUSAB,200,2019/11/30,0,,10167
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,200,2019/12/01,8,0.0,11491
NY: Central/Western,Finger Lakes Randonneurs / 932007,RUSAB,200,2019/12/01,3,0.0,11490
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,103,2019/12/01,7,0.0,11495
CA: Davis,Davis Bike Club / 905014,RUSAP,100,2019/12/05,0,,11508
CA: Davis,Davis Bike Club / 905014,RUSAB,200,2019/12/05,10,0.0,11507
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,110,2019/12/05,3,0.0,11500
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,201,2019/12/06,1,0.0,11538
NC: Asheville,Asheville International Randonneurs / 933011,RUSAP,100,2019/12/06,4,0.0,11537
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,200,2019/12/07,9,0.0,10132
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAP,100,2019/12/07,7,0.0,9789
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,600,2019/12/07,10,0.0,9831
MD: Capital Region,DC Randonneurs / 946012,RUSAB,213,2019/12/07,23,2.0,10296
WA: Seattle,Seattle International Randonneurs / 947018,RUSAB,200,2019/12/07,7,0.0,11502
MO: Kansas City,Audax Kansas City / 925005,RUSAB,216,2019/12/07,3,0.0,11513
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,151,2019/12/07,2,0.0,9962
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAB,200,2019/12/07,6,1.0,11476
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,105,2019/12/07,19,2.0,11501
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,102,2019/12/07,2,0.0,11506
GA: Atlanta,Audax Atlanta / 910004,RUSAB,200,2019/12/07,14,1.0,9808
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAB,200,2019/12/07,13,1.0,10049
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,RUSAP,100,2019/12/07,0,,11497
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAB,205,2019/12/07,18,1.0,10507
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAB,205,2019/12/07,22,4.0,10002
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,200,2019/12/07,0,,11527
VA: Tidewater,Tidewater Randonneurs / 946002,RUSAP,100,2019/12/08,1,0.0,11515
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,103,2019/12/08,3,0.0,11525
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAP,112,2019/12/08,17,0.0,11494
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,240,2019/12/08,1,1.0,11493
WA: Seattle,Seattle International Randonneurs / 947018,RUSAB,206,2019/12/08,0,,11523
VA: Tidewater,Tidewater Randonneurs / 946002,RUSAB,200,2019/12/08,0,,11516
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,118,2019/12/08,6,1.0,11492
TN: Nashville,Harpeth Bicycle Club / 942046,RUSAP,100,2019/12/08,1,0.0,11545
CA: Davis,Davis Bike Club / 905014,RUSAP,100,2019/12/12,0,,11510
CA: Davis,Davis Bike Club / 905014,RUSAB,200,2019/12/12,5,0.0,11509
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAP,100,2019/12/12,1,0.0,11563
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,105,2019/12/14,3,2.0,11503
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAB,200,2019/12/14,8,0.0,11526
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAB,200,2019/12/14,2,0.0,11544
WA: Seattle,Seattle International Randonneurs / 947018,RUSAB,206,2019/12/14,8,0.0,11520
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,200,2019/12/14,5,0.0,9832
TX: Houston,Houston Randonneurs / 943030,RUSAB,201,2019/12/14,5,0.0,10034
FL: Central,Central Florida Randonneurs / 909062,RUSAP,100,2019/12/14,5,2.0,11559
WI: Western,Driftless Randonneurs / 949007,RUSAB,205,2019/12/14,2,0.0,11542
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,211,2019/12/14,10,0.0,10134
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,RUSAP,100,2019/12/14,0,1.0,11498
MO: Kansas City,Audax Kansas City / 925005,RUSAP,110,2019/12/14,6,0.0,11541
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,114,2019/12/14,2,0.0,10133
NC: Raleigh,North Carolina Bicycle Club / 933045,RUSAP,100,2019/12/14,2,0.0,11539
FL: Southern,South Florida Randonneurs / 909014,RUSAB,200,2019/12/14,5,0.0,11557
GA: Atlanta,Audax Atlanta / 910004,RUSAP,100,2019/12/14,6,0.0,9809
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAP,102,2019/12/15,4,1.0,11556
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100,2019/12/15,4,0.0,11514
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,101,2019/12/15,6,1.0,11524
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100,2019/12/15,2,0.0,11564
OR: Eugene,South Willamette Randonneurs / 937003,RUSAP,100,2019/12/15,6,0.0,11522
NC: Raleigh,North Carolina Bicycle Club / 933045,RUSAB,200,2019/12/15,1,0.0,11540
CA: Davis,Davis Bike Club / 905014,RUSAP,100,2019/12/19,10,0.0,11512
CA: Davis,Davis Bike Club / 905014,RUSAB,200,2019/12/19,0,,11511
IN: Indianapolis,Indiana Randonneurs / 914005,RUSAB,200,2019/12/20,2,0.0,11585
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,300,2019/12/21,2,0.0,11567
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,201,2019/12/21,18,0.0,10851
NC: High Point,Bicycle For Life Club / 933057,RUSAB,200,2019/12/21,3,0.0,11573
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAP,108,2019/12/21,10,0.0,11543
FL: Central,Central Florida Randonneurs / 909062,RUSAB,200,2019/12/21,7,0.0,11566
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,RUSAB,200,2019/12/21,15,0.0,11554
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,RUSAP,100,2019/12/21,3,0.0,11499
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100,2019/12/21,7,0.0,11583
IA: Central,Iowa Randonneurs / 915005,RUSAB,200,2019/12/21,5,0.0,11517
FL: Southern,South Florida Randonneurs / 909014,RUSAP,100,2019/12/21,0,,11558
WI: Western,Driftless Randonneurs / 949007,RUSAP,100,2019/12/21,2,0.0,11576
WA: Seattle,Seattle International Randonneurs / 947018,RUSAB,200,2019/12/21,2,1.0,11505
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,100,2019/12/21,15,2.0,11504
CA: Davis,Davis Bike Club / 905014,RUSAB,204,2019/12/21,1,0.0,11586
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,100,2019/12/21,5,0.0,11485
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100,2019/12/22,4,0.0,11580
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,RUSAP,120,2019/12/22,12,0.0,11555
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAP,100,2019/12/22,2,0.0,11572
WI: Western,Driftless Randonneurs / 949007,RUSAP,100,2019/12/22,2,0.0,11577
FL: Southern,South Florida Randonneurs / 909014,RUSAB,200,2019/12/22,0,,11560
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAB,200,2019/12/22,0,,11569
TN: Nashville,Harpeth Bicycle Club / 942046,RUSAB,200,2019/12/23,1,0.0,11546
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100,2019/12/23,0,,11581
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100,2019/12/24,0,,11582
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,206,2019/12/26,0,,11533
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAP,100,2019/12/26,2,1.0,11571
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100,2019/12/26,0,,11587
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,200,2019/12/27,1,0.0,11574
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100,2019/12/27,0,,11588
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,302,2019/12/27,2,1.0,11534
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,105,2019/12/28,13,1.0,11597
MD: Capital Region,DC Randonneurs / 946012,RUSAB,207,2019/12/28,4,0.0,11578
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,300,2019/12/28,2,0.0,11589
OR: Eugene,South Willamette Randonneurs / 937003,RUSAB,200,2019/12/28,3,0.0,11595
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,119,2019/12/28,3,0.0,11535
MD: Capital Region,DC Randonneurs / 946012,RUSAB,200,2019/12/28,1,0.0,11598
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAP,104,2019/12/28,0,,11568
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,200,2019/12/29,4,0.0,11584
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAP,108,2019/12/29,10,1.0,11536
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAB,200,2019/12/29,0,2.0,11570
FL: Southern,South Florida Randonneurs / 909014,RUSAB,210,2019/12/29,5,0.0,11575
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,200,2019/12/30,4,0.0,11591
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,200,2019/12/31,0,,11592
CA: Davis,Davis Bike Club / 905014,RUSAP,100,2019/12/31,6,0.0,10381
CA: Davis,Davis Bike Club / 905014,RUSAB,200,2019/12/31,2,0.0,10380
