region,club,type,distance,date,route,rt_url,rtid,event_url,eid
MD: Capital Region,DC Randonneurs / 946012,RUSAB,207,2020/01/01,Woodbine-Dillsburg,/cgi-bin/routesearch_PF.pl?rtid=625,625,/cgi-bin/resultsearch_PF.pl?eid=11579&esortby=cert,11579
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,100,2020/01/01,Shortest Ride on the shortest day,/cgi-bin/routesearch_PF.pl?rtid=1679,1679,/cgi-bin/resultsearch_PF.pl?eid=11521&esortby=cert,11521
OR: Portland,Oregon Randonneurs / 937020,ACPB,200,2020/01/01,Wine Country 200,/cgi-bin/routesearch_PF.pl?rtid=54,54,/cgi-bin/resultsearch_PF.pl?eid=11347&esortby=cert,11347
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200,2020/01/01,Rip-Snortin' Rando Ride,/cgi-bin/routesearch_PF.pl?rtid=1495,1495,/cgi-bin/resultsearch_PF.pl?eid=10874&esortby=cert,10874
CA: Davis,Davis Bike Club / 905014,RUSAP,103,2020/01/01,Moskowite Corner 100Km,/cgi-bin/routesearch_PF.pl?rtid=1322,1322,/cgi-bin/resultsearch_PF.pl?eid=11275&esortby=cert,11275
OR: Portland,Oregon Randonneurs / 937020,RUSAP,109,2020/01/01,Wine Country,/cgi-bin/routesearch_PF.pl?rtid=53,53,/cgi-bin/resultsearch_PF.pl?eid=11346&esortby=cert,11346
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100,2020/01/01,The Doctor's Daughter 100,/cgi-bin/routesearch_PF.pl?rtid=1491,1491,/cgi-bin/resultsearch_PF.pl?eid=10873&esortby=cert,10873
CA: Davis,Davis Bike Club / 905014,ACPB,200,2020/01/01,Colusa - Davis,/cgi-bin/routesearch_PF.pl?rtid=2159,2159,/cgi-bin/resultsearch_PF.pl?eid=11274&esortby=cert,11274
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,ACPB,200,2020/01/01,Orange County Pendleton 200K,/cgi-bin/routesearch_PF.pl?rtid=995,995,/cgi-bin/resultsearch_PF.pl?eid=11166&esortby=cert,11166
MO: Kansas City,Audax Kansas City / 925005,RUSAB,201,2020/01/01,The Archie Bunker,/cgi-bin/routesearch_PF.pl?rtid=1890,1890,/cgi-bin/resultsearch_PF.pl?eid=11599&esortby=cert,11599
GA: Atlanta,Audax Atlanta / 910004,ACPB,200,2020/01/01,Athens Georgia 200k,/cgi-bin/routesearch_PF.pl?rtid=1141,1141,/cgi-bin/resultsearch_PF.pl?eid=10812&esortby=cert,10812
VA: Tidewater,Tidewater Randonneurs / 946002,RUSAP,100,2020/01/01,Suffolk 100K,/cgi-bin/routesearch_PF.pl?rtid=2034,2034,/cgi-bin/resultsearch_PF.pl?eid=11183&esortby=cert,11183
WA: Seattle,Seattle International Randonneurs / 947018,RUSAB,203,2020/01/01,SnoEd Out and Back,/cgi-bin/routesearch_PF.pl?rtid=2528,2528,/cgi-bin/resultsearch_PF.pl?eid=11612&esortby=cert,11612
MO: Kansas City,Audax Kansas City / 925005,RUSAP,149,2020/01/01,Meathead,/cgi-bin/routesearch_PF.pl?rtid=2047,2047,/cgi-bin/resultsearch_PF.pl?eid=11600&esortby=cert,11600
TX: West Texas,West Texas Randonneurs / 943003,RUSAP,100,2020/01/04,Little Rousty 100K Pop,/cgi-bin/routesearch_PF.pl?rtid=1508,1508,/cgi-bin/resultsearch_PF.pl?eid=10857&esortby=cert,10857
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAB,200,2020/01/04,Homestead Hollow 200 Km,/cgi-bin/routesearch_PF.pl?rtid=1952,1952,/cgi-bin/resultsearch_PF.pl?eid=11562&esortby=cert,11562
AZ: Phoenix,Arizona Randonneurs / 903020,ACPB,200,2020/01/04,Bartlett Lake 200k,/cgi-bin/routesearch_PF.pl?rtid=2464,2464,/cgi-bin/resultsearch_PF.pl?eid=11138&esortby=cert,11138
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAB,200,2020/01/04,Northern Pancake 202,/cgi-bin/routesearch_PF.pl?rtid=1361,1361,/cgi-bin/resultsearch_PF.pl?eid=11477&esortby=cert,11477
OR: Eugene,South Willamette Randonneurs / 937003,RUSAB,200,2020/01/04,Five Rivers,/cgi-bin/routesearch_PF.pl?rtid=2197,2197,/cgi-bin/resultsearch_PF.pl?eid=11596&esortby=cert,11596
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAB,200,2020/01/04,Little Britain,/cgi-bin/routesearch_PF.pl?rtid=1884,1884,/cgi-bin/resultsearch_PF.pl?eid=11121&esortby=cert,11121
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAP,100,2020/01/04,Homestead Hollow 100 Km,/cgi-bin/routesearch_PF.pl?rtid=1951,1951,/cgi-bin/resultsearch_PF.pl?eid=11561&esortby=cert,11561
TX: Austin,Hill Country Randonneurs / 943025,ACPB,200,2020/01/04,route 376 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=376,376,/cgi-bin/resultsearch_PF.pl?eid=11066&esortby=cert,11066
AZ: Phoenix,Arizona Randonneurs / 903020,RUSAP,109,2020/01/04,Sears-Kay Ruins Populaire,/cgi-bin/routesearch_PF.pl?rtid=2465,2465,/cgi-bin/resultsearch_PF.pl?eid=11137&esortby=cert,11137
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAB,200,2020/01/04,Kersey Kick,/cgi-bin/routesearch_PF.pl?rtid=538,538,/cgi-bin/resultsearch_PF.pl?eid=11620&esortby=cert,11620
MO: Kansas City,Audax Kansas City / 925005,RUSAB,202,2020/01/04,Princeton Roundabout,/cgi-bin/routesearch_PF.pl?rtid=1125,1125,/cgi-bin/resultsearch_PF.pl?eid=11607&esortby=cert,11607
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,202,2020/01/04,Rattlesnakes & Rocks,/cgi-bin/routesearch_PF.pl?rtid=2409,2409,/cgi-bin/resultsearch_PF.pl?eid=11618&esortby=cert,11618
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,RUSAP,100,2020/01/04,Upper East Side to Nyack,/cgi-bin/routesearch_PF.pl?rtid=2522,2522,/cgi-bin/resultsearch_PF.pl?eid=11601&esortby=cert,11601
MO: Kansas City,Audax Kansas City / 925005,RUSAP,104,2020/01/04,Barley's - Free State 104,/cgi-bin/routesearch_PF.pl?rtid=1953,1953,/cgi-bin/resultsearch_PF.pl?eid=11606&esortby=cert,11606
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100,2020/01/04,Roger Bartlett,/cgi-bin/routesearch_PF.pl?rtid=2524,2524,/cgi-bin/resultsearch_PF.pl?eid=11617&esortby=cert,11617
MD: Capital Region,DC Randonneurs / 946012,RUSAP,132,2020/01/04,Woodbine-Gettysburg,/cgi-bin/routesearch_PF.pl?rtid=2517,2517,/cgi-bin/resultsearch_PF.pl?eid=11623&esortby=cert,11623
NC: High Point,Bicycle For Life Club / 933057,ACPB,200,2020/01/04,Salisbury - Burnsville 200k,/cgi-bin/routesearch_PF.pl?rtid=697,697,/cgi-bin/resultsearch_PF.pl?eid=11366&esortby=cert,11366
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2020/01/05,Eleven City Loop,/cgi-bin/routesearch_PF.pl?rtid=2097,2097,/cgi-bin/resultsearch_PF.pl?eid=10837&esortby=cert,10837
OH: Columbus,Ohio Randonneurs / 935012,RUSAP,100,2020/01/05,Dry Creek Crossing,/cgi-bin/routesearch_PF.pl?rtid=2529,2529,/cgi-bin/resultsearch_PF.pl?eid=11613&esortby=cert,11613
MD: Capital Region,DC Randonneurs / 946012,RUSAB,200,2020/01/10,Go Ride It to the Lighthouse,/cgi-bin/routesearch_PF.pl?rtid=2488,2488,/cgi-bin/resultsearch_PF.pl?eid=11633&esortby=cert,11633
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,213,2020/01/11,Ride to Regan,/cgi-bin/routesearch_PF.pl?rtid=2391,2391,/cgi-bin/resultsearch_PF.pl?eid=10875&esortby=cert,10875
FL: Southern,South Florida Randonneurs / 909014,ACPB,200,2020/01/11,Hail Mary 200,/cgi-bin/routesearch_PF.pl?rtid=2532,2532,/cgi-bin/resultsearch_PF.pl?eid=11294&esortby=cert,11294
CA: San Diego,San Diego Randonneurs / 905140,ACPB,200,2020/01/11,Rainbow 200K,/cgi-bin/routesearch_PF.pl?rtid=253,253,/cgi-bin/resultsearch_PF.pl?eid=10827&esortby=cert,10827
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,144,2020/01/11,Range Rover 100K,/cgi-bin/routesearch_PF.pl?rtid=1861,1861,/cgi-bin/resultsearch_PF.pl?eid=11619&esortby=cert,11619
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,RUSAP,100,2020/01/11,Upper East Side to Nyack,/cgi-bin/routesearch_PF.pl?rtid=2522,2522,/cgi-bin/resultsearch_PF.pl?eid=11602&esortby=cert,11602
NC: High Point,Bicycle For Life Club / 933057,ACPB,300,2020/01/11,Sedalia-MtAiry 300k,/cgi-bin/routesearch_PF.pl?rtid=1793,1793,/cgi-bin/resultsearch_PF.pl?eid=11368&esortby=cert,11368
GA: Atlanta,Audax Atlanta / 910004,ACPB,200,2020/01/11,Albany 200,/cgi-bin/routesearch_PF.pl?rtid=2290,2290,/cgi-bin/resultsearch_PF.pl?eid=10813&esortby=cert,10813
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,103,2020/01/11,Sugarloaf Echo Populaire,/cgi-bin/routesearch_PF.pl?rtid=2512,2512,/cgi-bin/resultsearch_PF.pl?eid=11636&esortby=cert,11636
MD: Capital Region,DC Randonneurs / 946012,RUSAB,200,2020/01/11,Woodbine-Dillsburg,/cgi-bin/routesearch_PF.pl?rtid=625,625,/cgi-bin/resultsearch_PF.pl?eid=11624&esortby=cert,11624
TX: Houston,Houston Randonneurs / 943030,ACPB,200,2020/01/11,Brookshire-Burton,/cgi-bin/routesearch_PF.pl?rtid=924,924,/cgi-bin/resultsearch_PF.pl?eid=11005&esortby=cert,11005
NC: High Point,Bicycle For Life Club / 933057,ACPB,200,2020/01/11,Sedalia-Danbury 200k,/cgi-bin/routesearch_PF.pl?rtid=1792,1792,/cgi-bin/resultsearch_PF.pl?eid=11367&esortby=cert,11367
CA: San Luis Obispo,San Luis Obispo Randonneurs / 905166,ACPB,200,2020/01/11,Tepusquet 200k,/cgi-bin/routesearch_PF.pl?rtid=2366,2366,/cgi-bin/resultsearch_PF.pl?eid=11188&esortby=cert,11188
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,331,2020/01/11,Lake Limestone Double Century,/cgi-bin/routesearch_PF.pl?rtid=2392,2392,/cgi-bin/resultsearch_PF.pl?eid=10876&esortby=cert,10876
TX: Houston,Houston Randonneurs / 943030,RUSAP,111,2020/01/11,Sunnyside Loop,/cgi-bin/routesearch_PF.pl?rtid=1183,1183,/cgi-bin/resultsearch_PF.pl?eid=11004&esortby=cert,11004
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,200,2020/01/11,Windsor Wanderer,/cgi-bin/routesearch_PF.pl?rtid=2173,2173,/cgi-bin/resultsearch_PF.pl?eid=11022&esortby=cert,11022
NY: Central/Western,Finger Lakes Randonneurs / 932007,RUSAP,100,2020/01/12,Wolcott Falls Populaire,/cgi-bin/routesearch_PF.pl?rtid=1625,1625,/cgi-bin/resultsearch_PF.pl?eid=11608&esortby=cert,11608
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAP,117,2020/01/12,Pt. Reyes Populaire,/cgi-bin/routesearch_PF.pl?rtid=803,803,/cgi-bin/resultsearch_PF.pl?eid=10937&esortby=cert,10937
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,101,2020/01/12,Flohousado,/cgi-bin/routesearch_PF.pl?rtid=1847,1847,/cgi-bin/resultsearch_PF.pl?eid=10877&esortby=cert,10877
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,105,2020/01/13,Princely Jaunt 105k,/cgi-bin/routesearch_PF.pl?rtid=2448,2448,/cgi-bin/resultsearch_PF.pl?eid=11610&esortby=cert,11610
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAP,107,2020/01/14,Audubon to LaPlace 107,/cgi-bin/routesearch_PF.pl?rtid=875,875,/cgi-bin/resultsearch_PF.pl?eid=11638&esortby=cert,11638
AZ: Phoenix,Arizona Randonneurs / 903020,RUSAP,103,2020/01/18,Saguaro Lake 100K,/cgi-bin/routesearch_PF.pl?rtid=1677,1677,/cgi-bin/resultsearch_PF.pl?eid=11139&esortby=cert,11139
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,105,2020/01/18,Round Capital Forest Populaire,/cgi-bin/routesearch_PF.pl?rtid=1239,1239,/cgi-bin/resultsearch_PF.pl?eid=11645&esortby=cert,11645
AZ: Phoenix,Arizona Randonneurs / 903020,ACPB,200,2020/01/18,Saguaro Lake 200k,/cgi-bin/routesearch_PF.pl?rtid=1502,1502,/cgi-bin/resultsearch_PF.pl?eid=11140&esortby=cert,11140
TX: Austin,Hill Country Randonneurs / 943025,ACPB,200,2020/01/18,No Return to Fitzhugh 200K,/cgi-bin/routesearch_PF.pl?rtid=1722,1722,/cgi-bin/resultsearch_PF.pl?eid=11067&esortby=cert,11067
CA: Santa Rosa,Santa Rosa Randonneurs / 905171,ACPB,200,2020/01/18,route 300 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=300,300,/cgi-bin/resultsearch_PF.pl?eid=11110&esortby=cert,11110
LA: New Orleans,Crescent City Randonneurs / 918002,ACPB,200,2020/01/18,route 528 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=528,528,/cgi-bin/resultsearch_PF.pl?eid=11257&esortby=cert,11257
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,RUSAP,100,2020/01/18,Upper East Side to Nyack,/cgi-bin/routesearch_PF.pl?rtid=2522,2522,/cgi-bin/resultsearch_PF.pl?eid=11603&esortby=cert,11603
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAB,200,2020/01/18,Kersey Kick,/cgi-bin/routesearch_PF.pl?rtid=538,538,/cgi-bin/resultsearch_PF.pl?eid=11621&esortby=cert,11621
NC: High Point,Bicycle For Life Club / 933057,ACPB,400,2020/01/18,Salisbury-Raeford-Laurel Hill 400k,/cgi-bin/routesearch_PF.pl?rtid=1530,1530,/cgi-bin/resultsearch_PF.pl?eid=11369&esortby=cert,11369
NC: High Point,Bicycle For Life Club / 933057,ACPB,600,2020/01/18,Salisbury - Garland 600k,/cgi-bin/routesearch_PF.pl?rtid=1531,1531,/cgi-bin/resultsearch_PF.pl?eid=11370&esortby=cert,11370
MD: Capital Region,DC Randonneurs / 946012,RUSAP,132,2020/01/18,Woodbine-Gettysburg,/cgi-bin/routesearch_PF.pl?rtid=2517,2517,/cgi-bin/resultsearch_PF.pl?eid=11625&esortby=cert,11625
TN: Nashville,Harpeth Bicycle Club / 942046,RUSAB,200,2020/01/18,George Dickel Distillery 200k,/cgi-bin/routesearch_PF.pl?rtid=1219,1219,/cgi-bin/resultsearch_PF.pl?eid=11648&esortby=cert,11648
OK: Norman,Oklahoma Randonneurs / 936006,ACPB,200,2020/01/18,Ghost Town 200,/cgi-bin/routesearch_PF.pl?rtid=1650,1650,/cgi-bin/resultsearch_PF.pl?eid=10859&esortby=cert,10859
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAP,100,2020/01/18,Lafayette Populaire 102K,/cgi-bin/routesearch_PF.pl?rtid=2336,2336,/cgi-bin/resultsearch_PF.pl?eid=10776&esortby=cert,10776
FL: Central,Central Florida Randonneurs / 909062,ACPB,200,2020/01/18,Swamp Rat 200K,/cgi-bin/routesearch_PF.pl?rtid=2008,2008,/cgi-bin/resultsearch_PF.pl?eid=11434&esortby=cert,11434
WA: Seattle,Seattle International Randonneurs / 947018,RUSAB,200,2020/01/18,2018 Olympia Spring 200k,/cgi-bin/routesearch_PF.pl?rtid=2212,2212,/cgi-bin/resultsearch_PF.pl?eid=11629&esortby=cert,11629
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAP,100,2020/01/18,Northwest Sanpete 100,/cgi-bin/routesearch_PF.pl?rtid=2511,2511,/cgi-bin/resultsearch_PF.pl?eid=11647&esortby=cert,11647
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,100,2020/01/18,Half a Pancake,/cgi-bin/routesearch_PF.pl?rtid=2508,2508,/cgi-bin/resultsearch_PF.pl?eid=11486&esortby=cert,11486
NC: Raleigh,North Carolina Bicycle Club / 933045,RUSAP,100,2020/01/18,Mt. Tirzah Populaire,/cgi-bin/routesearch_PF.pl?rtid=2357,2357,/cgi-bin/resultsearch_PF.pl?eid=11630&esortby=cert,11630
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,RUSAP,100,2020/01/18,Pescadero 100,/cgi-bin/routesearch_PF.pl?rtid=311,311,/cgi-bin/resultsearch_PF.pl?eid=11593&esortby=cert,11593
FL: Central,Central Florida Randonneurs / 909062,ACPB,300,2020/01/19,Eustis-Flagler Beach 300K,/cgi-bin/routesearch_PF.pl?rtid=1590,1590,/cgi-bin/resultsearch_PF.pl?eid=11436&esortby=cert,11436
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAP,108,2020/01/19,Rancho Cucamonga Populaire,/cgi-bin/routesearch_PF.pl?rtid=2518,2518,/cgi-bin/resultsearch_PF.pl?eid=11590&esortby=cert,11590
MD: Capital Region,DC Randonneurs / 946012,RUSAB,205,2020/01/20,Eastern Shore 200,/cgi-bin/routesearch_PF.pl?rtid=804,804,/cgi-bin/resultsearch_PF.pl?eid=11634&esortby=cert,11634
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,RUSAB,200,2020/01/20,Central Jersey,/cgi-bin/routesearch_PF.pl?rtid=1129,1129,/cgi-bin/resultsearch_PF.pl?eid=11627&esortby=cert,11627
CA: Davis,Davis Bike Club / 905014,RUSAB,200,2020/01/20,Colusa - Davis,/cgi-bin/routesearch_PF.pl?rtid=2159,2159,/cgi-bin/resultsearch_PF.pl?eid=11654&esortby=cert,11654
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,103,2020/01/20,Sugarloaf Echo Populaire,/cgi-bin/routesearch_PF.pl?rtid=2512,2512,/cgi-bin/resultsearch_PF.pl?eid=11653&esortby=cert,11653
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAB,200,2020/01/23,Northern Pancake 202,/cgi-bin/routesearch_PF.pl?rtid=1361,1361,/cgi-bin/resultsearch_PF.pl?eid=11669&esortby=cert,11669
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,200,2020/01/25,route 244 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=244,244,/cgi-bin/resultsearch_PF.pl?eid=11230&esortby=cert,11230
TX: Houston,Houston Randonneurs / 943030,RUSAP,106,2020/01/25,Chappell Hill Loop,/cgi-bin/routesearch_PF.pl?rtid=1192,1192,/cgi-bin/resultsearch_PF.pl?eid=11670&esortby=cert,11670
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,RUSAP,100,2020/01/25,Upper East Side to Nyack,/cgi-bin/routesearch_PF.pl?rtid=2522,2522,/cgi-bin/resultsearch_PF.pl?eid=11604&esortby=cert,11604
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100,2020/01/25,Granger Flo,/cgi-bin/routesearch_PF.pl?rtid=1437,1437,/cgi-bin/resultsearch_PF.pl?eid=11663&esortby=cert,11663
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,300,2020/01/25,Rio Vista Rumble 306,/cgi-bin/routesearch_PF.pl?rtid=134,134,/cgi-bin/resultsearch_PF.pl?eid=10879&esortby=cert,10879
MO: Kansas City,Audax Kansas City / 925005,RUSAP,114,2020/01/25,Miller 114km,/cgi-bin/routesearch_PF.pl?rtid=2519,2519,/cgi-bin/resultsearch_PF.pl?eid=11615&esortby=cert,11615
MD: Capital Region,DC Randonneurs / 946012,RUSAB,200,2020/01/25,Woodbine-Dillsburg,/cgi-bin/routesearch_PF.pl?rtid=625,625,/cgi-bin/resultsearch_PF.pl?eid=11626&esortby=cert,11626
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,200,2020/01/25,Utah Lake 200 (Lehi Start),/cgi-bin/routesearch_PF.pl?rtid=1425,1425,/cgi-bin/resultsearch_PF.pl?eid=11667&esortby=cert,11667
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,ACPB,200,2020/01/25,Santa Barbara Easy 200k,/cgi-bin/routesearch_PF.pl?rtid=1977,1977,/cgi-bin/resultsearch_PF.pl?eid=11167&esortby=cert,11167
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2020/01/25,Pierce Point 200k,/cgi-bin/routesearch_PF.pl?rtid=1681,1681,/cgi-bin/resultsearch_PF.pl?eid=10938&esortby=cert,10938
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200,2020/01/25,Rio Vista Rumble 200,/cgi-bin/routesearch_PF.pl?rtid=122,122,/cgi-bin/resultsearch_PF.pl?eid=10878&esortby=cert,10878
TX: West Texas,West Texas Randonneurs / 943003,ACPB,200,2020/01/25,Alley Oop 200K,/cgi-bin/routesearch_PF.pl?rtid=934,934,/cgi-bin/resultsearch_PF.pl?eid=10858&esortby=cert,10858
FL: Southern,South Florida Randonneurs / 909014,RUSAB,207,2020/01/25,Lighthouse Point to Hobe Sound,/cgi-bin/routesearch_PF.pl?rtid=1768,1768,/cgi-bin/resultsearch_PF.pl?eid=11641&esortby=cert,11641
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,100,2020/01/25,SIR Winter Solstice 2017 Uncommonly Testy,/cgi-bin/routesearch_PF.pl?rtid=2162,2162,/cgi-bin/resultsearch_PF.pl?eid=11646&esortby=cert,11646
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,116,2020/01/26,Palomar Loop,/cgi-bin/routesearch_PF.pl?rtid=1349,1349,/cgi-bin/resultsearch_PF.pl?eid=11657&esortby=cert,11657
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAP,104,2020/01/26,Lyons - Berthoud,/cgi-bin/routesearch_PF.pl?rtid=708,708,/cgi-bin/resultsearch_PF.pl?eid=11622&esortby=cert,11622
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAP,100,2020/01/26,Lazy Acres 100K Populaire,/cgi-bin/routesearch_PF.pl?rtid=1186,1186,/cgi-bin/resultsearch_PF.pl?eid=11662&esortby=cert,11662
OH: Columbus,Ohio Randonneurs / 935012,RUSAB,200,2020/01/26,Xenia-Indian Lake-Xenia,/cgi-bin/routesearch_PF.pl?rtid=2530,2530,/cgi-bin/resultsearch_PF.pl?eid=11614&esortby=cert,11614
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,200,2020/01/26,200LR_3 Womens Rights Loop,/cgi-bin/routesearch_PF.pl?rtid=1082,1082,/cgi-bin/resultsearch_PF.pl?eid=11412&esortby=cert,11412
WA: Seattle,Seattle International Randonneurs / 947018,RUSAB,202,2020/01/26,SIR Spring 2013 Seattle 200K,/cgi-bin/routesearch_PF.pl?rtid=1391,1391,/cgi-bin/resultsearch_PF.pl?eid=11628&esortby=cert,11628
